id	previousid
TcCLB.503887.79	Tc00.1047053503887.79
TcCLB.503889.10	Tc00.1047053503889.10
TcCLB.503889.20	Tc00.1047053503889.20
TcCLB.503889.5	Tc00.1047053503889.5
TcCLB.503891.100	Tc00.1047053503891.100
TcCLB.503891.110	Tc00.1047053503891.110
TcCLB.503891.120	Tc00.1047053503891.120
TcCLB.503891.30	Tc00.1047053503891.30
TcCLB.503891.40	Tc00.1047053503891.40
TcCLB.503891.50	Tc00.1047053503891.50
TcCLB.503891.54	Tc00.1047053503891.54
TcCLB.503891.60	Tc00.1047053503891.60
TcCLB.503891.70	Tc00.1047053503891.70
TcCLB.503891.80	Tc00.1047053503891.80
TcCLB.503891.90	Tc00.1047053503891.90
TcCLB.503893.10	Tc00.1047053503893.10
TcCLB.503893.100	Tc00.1047053503893.100
TcCLB.503893.120	Tc00.1047053503893.120
TcCLB.503893.130	Tc00.1047053503893.130
TcCLB.503893.140	Tc00.1047053503893.140
TcCLB.503893.150	Tc00.1047053503893.150
TcCLB.503893.160	Tc00.1047053503893.160
TcCLB.503893.170	Tc00.1047053503893.170
TcCLB.503893.181	Tc00.1047053503893.181
TcCLB.503893.30	Tc00.1047053503893.30
TcCLB.503893.40	Tc00.1047053503893.40
TcCLB.503893.50	Tc00.1047053503893.50
TcCLB.503893.60	Tc00.1047053503893.60
TcCLB.503893.70	Tc00.1047053503893.70
TcCLB.503893.80	Tc00.1047053503893.80
TcCLB.503893.90	Tc00.1047053503893.90
TcCLB.503895.10	Tc00.1047053503895.10
TcCLB.503895.19	Tc00.1047053503895.19
TcCLB.503897.10	Tc00.1047053503897.10
TcCLB.503897.100	Tc00.1047053503897.100
TcCLB.503897.110	Tc00.1047053503897.110
TcCLB.503897.120	Tc00.1047053503897.120
TcCLB.503897.130	Tc00.1047053503897.130
TcCLB.503897.140	Tc00.1047053503897.140
TcCLB.503897.150	Tc00.1047053503897.150
TcCLB.503897.170	Tc00.1047053503897.170
TcCLB.503897.20	Tc00.1047053503897.20
TcCLB.503897.30	Tc00.1047053503897.30
TcCLB.503897.40	Tc00.1047053503897.40
TcCLB.503897.50	Tc00.1047053503897.50
TcCLB.503897.60	Tc00.1047053503897.60
TcCLB.503897.70	Tc00.1047053503897.70
TcCLB.503897.80	Tc00.1047053503897.80
TcCLB.503897.90	Tc00.1047053503897.90
TcCLB.503899.10	Tc00.1047053503899.10
TcCLB.503899.100	Tc00.1047053503899.100
TcCLB.503899.110	Tc00.1047053503899.110
TcCLB.503899.119	Tc00.1047053503899.119
TcCLB.503899.130	Tc00.1047053503899.130
TcCLB.503899.139	Tc00.1047053503899.139
TcCLB.503899.20	Tc00.1047053503899.20
TcCLB.503899.30	Tc00.1047053503899.30
TcCLB.503899.40	Tc00.1047053503899.40
TcCLB.503899.50	Tc00.1047053503899.50
TcCLB.503899.60	Tc00.1047053503899.60
TcCLB.503899.70	Tc00.1047053503899.70
TcCLB.503899.80	Tc00.1047053503899.80
TcCLB.503899.90	Tc00.1047053503899.90
TcCLB.503901.18	Tc00.1047053503901.18
TcCLB.503901.9	Tc00.1047053503901.9
TcCLB.503903.10	Tc00.1047053503903.10
TcCLB.503903.20	Tc00.1047053503903.20
TcCLB.503903.30	Tc00.1047053503903.30
TcCLB.503903.50	Tc00.1047053503903.50
TcCLB.503903.60	Tc00.1047053503903.60
TcCLB.503903.70	Tc00.1047053503903.70
TcCLB.503903.79	Tc00.1047053503903.79
TcCLB.503905.10	Tc00.1047053503905.10
TcCLB.503905.30	Tc00.1047053503905.30
TcCLB.503905.40	Tc00.1047053503905.40
TcCLB.503905.50	Tc00.1047053503905.50
TcCLB.503907.10	Tc00.1047053503907.10
TcCLB.503909.100	Tc00.1047053503909.100
TcCLB.503909.110	Tc00.1047053503909.110
TcCLB.503909.120	Tc00.1047053503909.120
TcCLB.503909.19	Tc00.1047053503909.19
TcCLB.503909.40	Tc00.1047053503909.40
TcCLB.503909.44	Tc00.1047053503909.44
TcCLB.503909.50	Tc00.1047053503909.50
TcCLB.503909.60	Tc00.1047053503909.60
TcCLB.503909.68	Tc00.1047053503909.68
TcCLB.503909.76	Tc00.1047053503909.76
TcCLB.503909.84	Tc00.1047053503909.84
TcCLB.503909.90	Tc00.1047053503909.90
TcCLB.503911.10	Tc00.1047053503911.10
TcCLB.503911.20	Tc00.1047053503911.20
TcCLB.503911.30	Tc00.1047053503911.30
TcCLB.503913.10	Tc00.1047053503913.10
TcCLB.503913.20	Tc00.1047053503913.20
TcCLB.503913.29	Tc00.1047053503913.29
TcCLB.503913.4	Tc00.1047053503913.4
TcCLB.503913.40	Tc00.1047053503913.40
TcCLB.503913.49	Tc00.1047053503913.49
TcCLB.503915.9	Tc00.1047053503915.9
TcCLB.503917.14	Tc00.1047053503917.14
TcCLB.503917.21	Tc00.1047053503917.21
TcCLB.503917.28	Tc00.1047053503917.28
TcCLB.503917.35	Tc00.1047053503917.35
TcCLB.503917.40	Tc00.1047053503917.40
TcCLB.503917.50	Tc00.1047053503917.50
TcCLB.503917.7	Tc00.1047053503917.7
TcCLB.503919.10	Tc00.1047053503919.10
TcCLB.503919.20	Tc00.1047053503919.20
TcCLB.503919.30	Tc00.1047053503919.30
TcCLB.503919.4	Tc00.1047053503919.4
TcCLB.503919.40	Tc00.1047053503919.40
TcCLB.503919.50	Tc00.1047053503919.50
TcCLB.503919.60	Tc00.1047053503919.60
TcCLB.503923.10	Tc00.1047053503923.10
TcCLB.503923.20	Tc00.1047053503923.20
TcCLB.503923.30	Tc00.1047053503923.30
TcCLB.503923.40	Tc00.1047053503923.40
TcCLB.503923.50	Tc00.1047053503923.50
TcCLB.503925.10	Tc00.1047053503925.10
TcCLB.503925.100	Tc00.1047053503925.100
TcCLB.503925.110	Tc00.1047053503925.110
TcCLB.503925.119	Tc00.1047053503925.119
TcCLB.503925.20	Tc00.1047053503925.20
TcCLB.503925.3	Tc00.1047053503925.3
TcCLB.503925.30	Tc00.1047053503925.30
TcCLB.503925.40	Tc00.1047053503925.40
TcCLB.503925.50	Tc00.1047053503925.50
TcCLB.503925.6	Tc00.1047053503925.6
TcCLB.503925.60	Tc00.1047053503925.60
TcCLB.503925.70	Tc00.1047053503925.70
TcCLB.503925.80	Tc00.1047053503925.80
TcCLB.503925.90	Tc00.1047053503925.90
TcCLB.503927.9	Tc00.1047053503927.9
TcCLB.503929.10	Tc00.1047053503929.10
TcCLB.503929.20	Tc00.1047053503929.20
TcCLB.503929.30	Tc00.1047053503929.30
TcCLB.503929.40	Tc00.1047053503929.40
TcCLB.503929.5	Tc00.1047053503929.5
TcCLB.503929.50	Tc00.1047053503929.50
TcCLB.503929.60	Tc00.1047053503929.60
TcCLB.503929.70	Tc00.1047053503929.70
TcCLB.503929.79	Tc00.1047053503929.79
TcCLB.503931.14	Tc00.1047053503931.14
TcCLB.503931.30	Tc00.1047053503931.30
TcCLB.503931.46	Tc00.1047053503931.46
TcCLB.503935.10	Tc00.1047053503935.10
TcCLB.503935.20	Tc00.1047053503935.20
TcCLB.503935.4	Tc00.1047053503935.4
TcCLB.503937.40	Tc00.1047053503937.40
TcCLB.503939.10	Tc00.1047053503939.10
TcCLB.503939.100	Tc00.1047053503939.100
TcCLB.503939.110	Tc00.1047053503939.110
TcCLB.503939.114	Tc00.1047053503939.114
TcCLB.503939.120	Tc00.1047053503939.120
TcCLB.503939.130	Tc00.1047053503939.130
TcCLB.503939.20	Tc00.1047053503939.20
TcCLB.503939.30	Tc00.1047053503939.30
TcCLB.503939.4	Tc00.1047053503939.4
TcCLB.503939.40	Tc00.1047053503939.40
TcCLB.503939.50	Tc00.1047053503939.50
TcCLB.503939.60	Tc00.1047053503939.60
TcCLB.503939.70	Tc00.1047053503939.70
TcCLB.503939.80	Tc00.1047053503939.80
TcCLB.503939.84	Tc00.1047053503939.84
TcCLB.503939.90	Tc00.1047053503939.90
TcCLB.503943.10	Tc00.1047053503943.10
TcCLB.503943.14	Tc00.1047053503943.14
TcCLB.503943.20	Tc00.1047053503943.20
TcCLB.503945.10	Tc00.1047053503945.10
TcCLB.503945.20	Tc00.1047053503945.20
TcCLB.503945.30	Tc00.1047053503945.30
TcCLB.503945.40	Tc00.1047053503945.40
TcCLB.503947.11	Tc00.1047053503947.11
TcCLB.503947.20	Tc00.1047053503947.20
TcCLB.503949.40	Tc00.1047053503949.40
TcCLB.503951.10	Tc00.1047053503951.10
TcCLB.503953.10	Tc00.1047053503953.10
TcCLB.503953.14	Tc00.1047053503953.14
TcCLB.503953.20	Tc00.1047053503953.20
TcCLB.503953.30	Tc00.1047053503953.30
TcCLB.503953.40	Tc00.1047053503953.40
TcCLB.503953.50	Tc00.1047053503953.50
TcCLB.503953.59	Tc00.1047053503953.59
TcCLB.503955.10	Tc00.1047053503955.10
TcCLB.503955.100	Tc00.1047053503955.100
TcCLB.503955.110	Tc00.1047053503955.110
TcCLB.503955.20	Tc00.1047053503955.20
TcCLB.503955.30	Tc00.1047053503955.30
TcCLB.503955.40	Tc00.1047053503955.40
TcCLB.503955.50	Tc00.1047053503955.50
TcCLB.503955.55	Tc00.1047053503955.55
TcCLB.503955.60	Tc00.1047053503955.60
TcCLB.503955.70	Tc00.1047053503955.70
TcCLB.503955.80	Tc00.1047053503955.80
TcCLB.503955.89	Tc00.1047053503955.89
TcCLB.503957.10	Tc00.1047053503957.10
TcCLB.503957.120	Tc00.1047053503957.120
TcCLB.503957.20	Tc00.1047053503957.20
TcCLB.503957.25	Tc00.1047053503957.25
TcCLB.503957.30	Tc00.1047053503957.30
TcCLB.503957.60	Tc00.1047053503957.60
TcCLB.503957.90	Tc00.1047053503957.90
TcCLB.503959.10	Tc00.1047053503959.10
TcCLB.503959.20	Tc00.1047053503959.20
TcCLB.503959.30	Tc00.1047053503959.30
TcCLB.503959.40	Tc00.1047053503959.40
TcCLB.503959.50	Tc00.1047053503959.50
TcCLB.503959.60	Tc00.1047053503959.60
TcCLB.503959.78	Tc00.1047053503959.78
TcCLB.503965.10	Tc00.1047053503965.10
TcCLB.503965.20	Tc00.1047053503965.20
TcCLB.503965.30	Tc00.1047053503965.30
TcCLB.503965.39	Tc00.1047053503965.39
TcCLB.503967.10	Tc00.1047053503967.10
TcCLB.503967.19	Tc00.1047053503967.19
TcCLB.503967.4	Tc00.1047053503967.4
TcCLB.503969.10	Tc00.1047053503969.10
TcCLB.503969.20	Tc00.1047053503969.20
TcCLB.503971.10	Tc00.1047053503971.10
TcCLB.503971.20	Tc00.1047053503971.20
TcCLB.503971.30	Tc00.1047053503971.30
TcCLB.503971.40	Tc00.1047053503971.40
TcCLB.503971.5	Tc00.1047053503971.5
TcCLB.503971.50	Tc00.1047053503971.50
TcCLB.503971.59	Tc00.1047053503971.59
TcCLB.503973.10	Tc00.1047053503973.10
TcCLB.503973.110	Tc00.1047053503973.110
TcCLB.503973.120	Tc00.1047053503973.120
TcCLB.503973.140	Tc00.1047053503973.140
TcCLB.503973.150	Tc00.1047053503973.150
TcCLB.503973.170	Tc00.1047053503973.170
TcCLB.503973.181	Tc00.1047053503973.181
TcCLB.503973.190	Tc00.1047053503973.190
TcCLB.503973.20	Tc00.1047053503973.20
TcCLB.503973.240	Tc00.1047053503973.240
TcCLB.503973.250	Tc00.1047053503973.250
TcCLB.503973.255	Tc00.1047053503973.255
TcCLB.503973.260	Tc00.1047053503973.260
TcCLB.503973.271	Tc00.1047053503973.271
TcCLB.503973.280	Tc00.1047053503973.280
TcCLB.503973.290	Tc00.1047053503973.290
TcCLB.503973.300	Tc00.1047053503973.300
TcCLB.503973.31	Tc00.1047053503973.31
TcCLB.503973.320	Tc00.1047053503973.320
TcCLB.503973.340	Tc00.1047053503973.340
TcCLB.503973.345	Tc00.1047053503973.345
TcCLB.503973.350	Tc00.1047053503973.350
TcCLB.503973.40	Tc00.1047053503973.40
TcCLB.503973.50	Tc00.1047053503973.50
TcCLB.503973.57	Tc00.1047053503973.57
TcCLB.503973.64	Tc00.1047053503973.64
TcCLB.503973.70	Tc00.1047053503973.70
TcCLB.503973.80	Tc00.1047053503973.80
TcCLB.503975.100	Tc00.1047053503975.100
TcCLB.503975.20	Tc00.1047053503975.20
TcCLB.503975.40	Tc00.1047053503975.40
TcCLB.503975.50	Tc00.1047053503975.50
TcCLB.503975.60	Tc00.1047053503975.60
TcCLB.503975.70	Tc00.1047053503975.70
TcCLB.503977.15	Tc00.1047053503977.15
TcCLB.503977.30	Tc00.1047053503977.30
TcCLB.503977.40	Tc00.1047053503977.40
TcCLB.503977.50	Tc00.1047053503977.50
TcCLB.503977.70	Tc00.1047053503977.70
TcCLB.503977.79	Tc00.1047053503977.79
TcCLB.503979.10	Tc00.1047053503979.10
TcCLB.503979.20	Tc00.1047053503979.20
TcCLB.503981.20	Tc00.1047053503981.20
TcCLB.503981.30	Tc00.1047053503981.30
TcCLB.503981.40	Tc00.1047053503981.40
TcCLB.503981.50	Tc00.1047053503981.50
TcCLB.503981.60	Tc00.1047053503981.60
TcCLB.503981.70	Tc00.1047053503981.70
TcCLB.503981.80	Tc00.1047053503981.80
TcCLB.503981.9	Tc00.1047053503981.9
TcCLB.503981.90	Tc00.1047053503981.90
TcCLB.503983.10	Tc00.1047053503983.10
TcCLB.503983.20	Tc00.1047053503983.20
TcCLB.503983.29	Tc00.1047053503983.29
TcCLB.503985.10	Tc00.1047053503985.10
TcCLB.503985.20	Tc00.1047053503985.20
TcCLB.503987.10	Tc00.1047053503987.10
TcCLB.503987.20	Tc00.1047053503987.20
TcCLB.503987.30	Tc00.1047053503987.30
TcCLB.503987.39	Tc00.1047053503987.39
TcCLB.503987.4	Tc00.1047053503987.4
TcCLB.503987.50	Tc00.1047053503987.50
TcCLB.503987.60	Tc00.1047053503987.60
TcCLB.503987.70	Tc00.1047053503987.70
TcCLB.503989.10	Tc00.1047053503989.10
TcCLB.503989.20	Tc00.1047053503989.20
TcCLB.503989.30	Tc00.1047053503989.30
TcCLB.503989.50	Tc00.1047053503989.50
TcCLB.503989.60	Tc00.1047053503989.60
TcCLB.503991.10	Tc00.1047053503991.10
TcCLB.503991.20	Tc00.1047053503991.20
TcCLB.503991.30	Tc00.1047053503991.30
TcCLB.503991.39	Tc00.1047053503991.39
TcCLB.503993.10	Tc00.1047053503993.10
TcCLB.503993.20	Tc00.1047053503993.20
TcCLB.503993.30	Tc00.1047053503993.30
TcCLB.503995.10	Tc00.1047053503995.10
TcCLB.503995.20	Tc00.1047053503995.20
TcCLB.503995.30	Tc00.1047053503995.30
TcCLB.503995.40	Tc00.1047053503995.40
TcCLB.503995.50	Tc00.1047053503995.50
TcCLB.503997.10	Tc00.1047053503997.10
TcCLB.503997.19	Tc00.1047053503997.19
TcCLB.503999.10	Tc00.1047053503999.10
TcCLB.503999.100	Tc00.1047053503999.100
TcCLB.503999.110	Tc00.1047053503999.110
TcCLB.503999.20	Tc00.1047053503999.20
TcCLB.503999.30	Tc00.1047053503999.30
TcCLB.503999.40	Tc00.1047053503999.40
TcCLB.503999.50	Tc00.1047053503999.50
TcCLB.503999.60	Tc00.1047053503999.60
TcCLB.503999.70	Tc00.1047053503999.70
TcCLB.503999.80	Tc00.1047053503999.80
TcCLB.503999.90	Tc00.1047053503999.90
TcCLB.504001.10	Tc00.1047053504001.10
TcCLB.504001.20	Tc00.1047053504001.20
TcCLB.504001.3	Tc00.1047053504001.3
TcCLB.504001.6	Tc00.1047053504001.6
TcCLB.504003.14	Tc00.1047053504003.14
TcCLB.504003.30	Tc00.1047053504003.30
TcCLB.504003.40	Tc00.1047053504003.40
TcCLB.504003.50	Tc00.1047053504003.50
TcCLB.504003.60	Tc00.1047053504003.60
TcCLB.504003.70	Tc00.1047053504003.70
TcCLB.504003.80	Tc00.1047053504003.80
TcCLB.504003.90	Tc00.1047053504003.90
TcCLB.504005.10	Tc00.1047053504005.10
TcCLB.504005.20	Tc00.1047053504005.20
TcCLB.504005.29	Tc00.1047053504005.29
TcCLB.504005.3	Tc00.1047053504005.3
TcCLB.504005.40	Tc00.1047053504005.40
TcCLB.504005.50	Tc00.1047053504005.50
TcCLB.504005.54	Tc00.1047053504005.54
TcCLB.504005.6	Tc00.1047053504005.6
TcCLB.504005.60	Tc00.1047053504005.60
TcCLB.504007.20	Tc00.1047053504007.20
TcCLB.504009.10	Tc00.1047053504009.10
TcCLB.504009.20	Tc00.1047053504009.20
TcCLB.504009.30	Tc00.1047053504009.30
TcCLB.504009.4	Tc00.1047053504009.4
TcCLB.504009.40	Tc00.1047053504009.40
TcCLB.504009.60	Tc00.1047053504009.60
TcCLB.504009.70	Tc00.1047053504009.70
TcCLB.504011.30	Tc00.1047053504011.30
TcCLB.504011.40	Tc00.1047053504011.40
TcCLB.504011.60	Tc00.1047053504011.60
TcCLB.504011.70	Tc00.1047053504011.70
TcCLB.504011.80	Tc00.1047053504011.80
TcCLB.504013.100	Tc00.1047053504013.100
TcCLB.504013.11	Tc00.1047053504013.11
TcCLB.504013.110	Tc00.1047053504013.110
TcCLB.504013.20	Tc00.1047053504013.20
TcCLB.504013.30	Tc00.1047053504013.30
TcCLB.504013.40	Tc00.1047053504013.40
TcCLB.504013.50	Tc00.1047053504013.50
TcCLB.504013.55	Tc00.1047053504013.55
TcCLB.504013.60	Tc00.1047053504013.60
TcCLB.504013.70	Tc00.1047053504013.70
TcCLB.504013.90	Tc00.1047053504013.90
TcCLB.504015.11	Tc00.1047053504015.11
TcCLB.504015.21	Tc00.1047053504015.21
TcCLB.504015.30	Tc00.1047053504015.30
TcCLB.504017.10	Tc00.1047053504017.10
TcCLB.504017.20	Tc00.1047053504017.20
TcCLB.504017.30	Tc00.1047053504017.30
TcCLB.504017.40	Tc00.1047053504017.40
TcCLB.504017.50	Tc00.1047053504017.50
TcCLB.504017.54	Tc00.1047053504017.54
TcCLB.504017.60	Tc00.1047053504017.60
TcCLB.504017.70	Tc00.1047053504017.70
TcCLB.504017.79	Tc00.1047053504017.79
TcCLB.504019.3	Tc00.1047053504019.3
TcCLB.504019.6	Tc00.1047053504019.6
TcCLB.504019.9	Tc00.1047053504019.9
TcCLB.504021.10	Tc00.1047053504021.10
TcCLB.504021.100	Tc00.1047053504021.100
TcCLB.504021.109	Tc00.1047053504021.109
TcCLB.504021.120	Tc00.1047053504021.120
TcCLB.504021.130	Tc00.1047053504021.130
TcCLB.504021.140	Tc00.1047053504021.140
TcCLB.504021.149	Tc00.1047053504021.149
TcCLB.504021.20	Tc00.1047053504021.20
TcCLB.504021.30	Tc00.1047053504021.30
TcCLB.504021.40	Tc00.1047053504021.40
TcCLB.504021.50	Tc00.1047053504021.50
TcCLB.504021.60	Tc00.1047053504021.60
TcCLB.504021.70	Tc00.1047053504021.70
TcCLB.504021.74	Tc00.1047053504021.74
TcCLB.504021.80	Tc00.1047053504021.80
TcCLB.504021.90	Tc00.1047053504021.90
TcCLB.504023.10	Tc00.1047053504023.10
TcCLB.504025.10	Tc00.1047053504025.10
TcCLB.504025.19	Tc00.1047053504025.19
TcCLB.504027.10	Tc00.1047053504027.10
TcCLB.504027.20	Tc00.1047053504027.20
TcCLB.504027.4	Tc00.1047053504027.4
TcCLB.504029.101	Tc00.1047053504029.101
TcCLB.504029.21	Tc00.1047053504029.21
TcCLB.504029.40	Tc00.1047053504029.40
TcCLB.504029.50	Tc00.1047053504029.50
TcCLB.504029.60	Tc00.1047053504029.60
TcCLB.504029.70	Tc00.1047053504029.70
TcCLB.504029.80	Tc00.1047053504029.80
TcCLB.504029.90	Tc00.1047053504029.90
TcCLB.504031.11	Tc00.1047053504031.11
TcCLB.504031.20	Tc00.1047053504031.20
TcCLB.504031.30	Tc00.1047053504031.30
TcCLB.504031.35	Tc00.1047053504031.35
TcCLB.504031.40	Tc00.1047053504031.40
TcCLB.504031.50	Tc00.1047053504031.50
TcCLB.504031.60	Tc00.1047053504031.60
TcCLB.504033.100	Tc00.1047053504033.100
TcCLB.504033.110	Tc00.1047053504033.110
TcCLB.504033.120	Tc00.1047053504033.120
TcCLB.504033.130	Tc00.1047053504033.130
TcCLB.504033.140	Tc00.1047053504033.140
TcCLB.504033.160	Tc00.1047053504033.160
TcCLB.504033.170	Tc00.1047053504033.170
TcCLB.504033.180	Tc00.1047053504033.180
TcCLB.504033.190	Tc00.1047053504033.190
TcCLB.504033.200	Tc00.1047053504033.200
TcCLB.504033.21	Tc00.1047053504033.21
TcCLB.504033.210	Tc00.1047053504033.210
TcCLB.504033.220	Tc00.1047053504033.220
TcCLB.504033.40	Tc00.1047053504033.40
TcCLB.504033.53	Tc00.1047053504033.53
TcCLB.504033.66	Tc00.1047053504033.66
TcCLB.504033.73	Tc00.1047053504033.73
TcCLB.504033.80	Tc00.1047053504033.80
TcCLB.504033.90	Tc00.1047053504033.90
TcCLB.504035.100	Tc00.1047053504035.100
TcCLB.504035.110	Tc00.1047053504035.110
TcCLB.504035.120	Tc00.1047053504035.120
TcCLB.504035.130	Tc00.1047053504035.130
TcCLB.504035.140	Tc00.1047053504035.140
TcCLB.504035.149	Tc00.1047053504035.149
TcCLB.504035.21	Tc00.1047053504035.21
TcCLB.504035.41	Tc00.1047053504035.41
TcCLB.504035.60	Tc00.1047053504035.60
TcCLB.504035.70	Tc00.1047053504035.70
TcCLB.504035.80	Tc00.1047053504035.80
TcCLB.504035.84	Tc00.1047053504035.84
TcCLB.504035.90	Tc00.1047053504035.90
TcCLB.504037.10	Tc00.1047053504037.10
TcCLB.504037.20	Tc00.1047053504037.20
TcCLB.504037.30	Tc00.1047053504037.30
TcCLB.504037.40	Tc00.1047053504037.40
TcCLB.504039.110	Tc00.1047053504039.110
TcCLB.504039.120	Tc00.1047053504039.120
TcCLB.504039.130	Tc00.1047053504039.130
TcCLB.504039.140	Tc00.1047053504039.140
TcCLB.504039.160	Tc00.1047053504039.160
TcCLB.504039.170	Tc00.1047053504039.170
TcCLB.504039.175	Tc00.1047053504039.175
TcCLB.504039.180	Tc00.1047053504039.180
TcCLB.504039.200	Tc00.1047053504039.200
TcCLB.504039.210	Tc00.1047053504039.210
TcCLB.504039.230	Tc00.1047053504039.230
TcCLB.504039.240	Tc00.1047053504039.240
TcCLB.504039.25	Tc00.1047053504039.25
TcCLB.504039.250	Tc00.1047053504039.250
TcCLB.504039.50	Tc00.1047053504039.50
TcCLB.504039.57	Tc00.1047053504039.57
TcCLB.504039.70	Tc00.1047053504039.70
TcCLB.504039.80	Tc00.1047053504039.80
TcCLB.504039.90	Tc00.1047053504039.90
TcCLB.504039.99	Tc00.1047053504039.99
TcCLB.504041.10	Tc00.1047053504041.10
TcCLB.504041.20	Tc00.1047053504041.20
TcCLB.504041.29	Tc00.1047053504041.29
TcCLB.504041.4	Tc00.1047053504041.4
TcCLB.504043.10	Tc00.1047053504043.10
TcCLB.504045.10	Tc00.1047053504045.10
TcCLB.504045.100	Tc00.1047053504045.100
TcCLB.504045.110	Tc00.1047053504045.110
TcCLB.504045.114	Tc00.1047053504045.114
TcCLB.504045.120	Tc00.1047053504045.120
TcCLB.504045.130	Tc00.1047053504045.130
TcCLB.504045.20	Tc00.1047053504045.20
TcCLB.504045.30	Tc00.1047053504045.30
TcCLB.504045.5	Tc00.1047053504045.5
TcCLB.504045.50	Tc00.1047053504045.50
TcCLB.504045.55	Tc00.1047053504045.55
TcCLB.504045.60	Tc00.1047053504045.60
TcCLB.504045.70	Tc00.1047053504045.70
TcCLB.504045.80	Tc00.1047053504045.80
TcCLB.504045.90	Tc00.1047053504045.90
TcCLB.504047.10	Tc00.1047053504047.10
TcCLB.504047.20	Tc00.1047053504047.20
TcCLB.504047.30	Tc00.1047053504047.30
TcCLB.504047.34	Tc00.1047053504047.34
TcCLB.504047.40	Tc00.1047053504047.40
TcCLB.504047.5	Tc00.1047053504047.5
TcCLB.504047.50	Tc00.1047053504047.50
TcCLB.504047.60	Tc00.1047053504047.60
TcCLB.504047.70	Tc00.1047053504047.70
TcCLB.504049.20	Tc00.1047053504049.20
TcCLB.504049.30	Tc00.1047053504049.30
TcCLB.504049.40	Tc00.1047053504049.40
TcCLB.504051.20	Tc00.1047053504051.20
TcCLB.504051.30	Tc00.1047053504051.30
TcCLB.504051.40	Tc00.1047053504051.40
TcCLB.504051.49	Tc00.1047053504051.49
TcCLB.504051.9	Tc00.1047053504051.9
TcCLB.504053.10	Tc00.1047053504053.10
TcCLB.504055.10	Tc00.1047053504055.10
TcCLB.504055.100	Tc00.1047053504055.100
TcCLB.504055.130	Tc00.1047053504055.130
TcCLB.504055.20	Tc00.1047053504055.20
TcCLB.504055.30	Tc00.1047053504055.30
TcCLB.504055.40	Tc00.1047053504055.40
TcCLB.504055.50	Tc00.1047053504055.50
TcCLB.504055.60	Tc00.1047053504055.60
TcCLB.504055.81	Tc00.1047053504055.81
TcCLB.504055.83	Tc00.1047053504055.83
TcCLB.504055.85	Tc00.1047053504055.85
TcCLB.504055.87	Tc00.1047053504055.87
TcCLB.504055.89	Tc00.1047053504055.89
TcCLB.504055.91	Tc00.1047053504055.91
TcCLB.504055.93	Tc00.1047053504055.93
TcCLB.504055.95	Tc00.1047053504055.95
TcCLB.504057.104	Tc00.1047053504057.104
TcCLB.504057.11	Tc00.1047053504057.11
TcCLB.504057.110	Tc00.1047053504057.110
TcCLB.504057.120	Tc00.1047053504057.120
TcCLB.504057.130	Tc00.1047053504057.130
TcCLB.504057.140	Tc00.1047053504057.140
TcCLB.504057.145	Tc00.1047053504057.145
TcCLB.504057.150	Tc00.1047053504057.150
TcCLB.504057.160	Tc00.1047053504057.160
TcCLB.504057.170	Tc00.1047053504057.170
TcCLB.504057.178	Tc00.1047053504057.178
TcCLB.504057.21	Tc00.1047053504057.21
TcCLB.504057.30	Tc00.1047053504057.30
TcCLB.504057.40	Tc00.1047053504057.40
TcCLB.504057.45	Tc00.1047053504057.45
TcCLB.504057.50	Tc00.1047053504057.50
TcCLB.504057.60	Tc00.1047053504057.60
TcCLB.504057.65	Tc00.1047053504057.65
TcCLB.504057.70	Tc00.1047053504057.70
TcCLB.504057.80	Tc00.1047053504057.80
TcCLB.504057.90	Tc00.1047053504057.90
TcCLB.504057.97	Tc00.1047053504057.97
TcCLB.504059.11	Tc00.1047053504059.11
TcCLB.504059.20	Tc00.1047053504059.20
TcCLB.504059.24	Tc00.1047053504059.24
TcCLB.504059.30	Tc00.1047053504059.30
TcCLB.504061.10	Tc00.1047053504061.10
TcCLB.504065.10	Tc00.1047053504065.10
TcCLB.504065.50	Tc00.1047053504065.50
TcCLB.504067.10	Tc00.1047053504067.10
TcCLB.504069.10	Tc00.1047053504069.10
TcCLB.504069.100	Tc00.1047053504069.100
TcCLB.504069.110	Tc00.1047053504069.110
TcCLB.504069.120	Tc00.1047053504069.120
TcCLB.504069.140	Tc00.1047053504069.140
TcCLB.504069.150	Tc00.1047053504069.150
TcCLB.504069.20	Tc00.1047053504069.20
TcCLB.504069.30	Tc00.1047053504069.30
TcCLB.504069.34	Tc00.1047053504069.34
TcCLB.504069.4	Tc00.1047053504069.4
TcCLB.504069.40	Tc00.1047053504069.40
TcCLB.504069.50	Tc00.1047053504069.50
TcCLB.504069.53	Tc00.1047053504069.53
TcCLB.504069.56	Tc00.1047053504069.56
TcCLB.504069.60	Tc00.1047053504069.60
TcCLB.504069.70	Tc00.1047053504069.70
TcCLB.504069.80	Tc00.1047053504069.80
TcCLB.504069.90	Tc00.1047053504069.90
TcCLB.504071.100	Tc00.1047053504071.100
TcCLB.504071.110	Tc00.1047053504071.110
TcCLB.504071.20	Tc00.1047053504071.20
TcCLB.504071.30	Tc00.1047053504071.30
TcCLB.504071.40	Tc00.1047053504071.40
TcCLB.504071.50	Tc00.1047053504071.50
TcCLB.504071.60	Tc00.1047053504071.60
TcCLB.504071.70	Tc00.1047053504071.70
TcCLB.504071.80	Tc00.1047053504071.80
