previousids	refseqids
Tc00.1047053503865.30	XP_809919
Tc00.1047053503447.20	XP_810389
Tc00.1047053510257.60	XP_811758
Tc00.1047053506793.90	XP_812429
Tc00.1047053508323.199	XP_813176
Tc00.1047053511245.60	XP_818055
Tc00.1047053508153.380	XP_822058
Tc00.1047053510099.131	XP_811354
Tc00.1047053509599.60	XP_816163
Tc00.1047053511245.170	XP_818065
Tc00.1047053507383.10	XP_802220
Tc00.1047053510643.130	XP_818850
Tc00.1047053510329.250	XP_821202
Tc00.1047053506529.640	XP_821964
Tc00.1047053503423.20	XP_804705
Tc00.1047053511281.53	XP_811203
Tc00.1047053508903.100	XP_811308
Tc00.1047053511517.140	XP_815694
Tc00.1047053505807.60	XP_816620
Tc00.1047053508365.100	XP_818703
Tc00.1047053506855.20	XP_820565
Tc00.1047053508355.420	XP_821131
Tc00.1047053507839.9	XP_806931
Tc00.1047053511589.70	XP_816009
Tc00.1047053506289.94	XP_818554
Tc00.1047053511657.10	XP_811165
Tc00.1047053511099.40	XP_815913
Tc00.1047053506503.160	XP_816944
Tc00.1047053509157.60	XP_817630
Tc00.1047053506859.230	XP_818371
Tc00.1047053510155.10	XP_820106
Tc00.1047053506067.280	XP_819010
Tc00.1047053511283.60	XP_820936
Tc00.1047053503519.40	XP_805362
Tc00.1047053510759.200	XP_817242
Tc00.1047053507031.60	XP_817251
Tc00.1047053431849.10	XP_802249
Tc00.1047053509733.170	XP_818678
Tc00.1047053511565.30	XP_804944
Tc00.1047053508675.29	XP_807771
Tc00.1047053507357.20	XP_812238
Tc00.1047053510449.10	XP_808788
Tc00.1047053507649.40	XP_813962
Tc00.1047053508817.30	XP_814841
Tc00.1047053511301.100	XP_815488
Tc00.1047053509099.100	XP_816079
Tc00.1047053506563.200	XP_816696
Tc00.1047053511903.200	XP_817935
Tc00.1047053508231.200	XP_818615
Tc00.1047053506859.4	XP_818376
Tc00.1047053506475.130	XP_817198
Tc00.1047053506127.140	XP_816197
Tc00.1047053506503.4	XP_816947
Tc00.1047053508207.40	XP_818409
Tc00.1047053509429.100	XP_820152
Tc00.1047053507447.10	XP_803030
Tc00.1047053503835.20	XP_804243
Tc00.1047053510555.30	XP_807755
Tc00.1047053503811.80	XP_808455
Tc00.1047053508911.50	XP_810589
Tc00.1047053507009.60	XP_811908
Tc00.1047053507601.140	XP_812479
Tc00.1047053507709.60	XP_814308
Tc00.1047053507925.69	XP_808815
Tc00.1047053508241.90	XP_813331
Tc00.1047053506821.10	XP_815977
Tc00.1047053509669.170	XP_816124
Tc00.1047053509179.30	XP_816438
Tc00.1047053507775.10	XP_805549
Tc00.1047053510971.60	XP_811468
Tc00.1047053508521.81	XP_812616
Tc00.1047053511815.4	XP_814456
Tc00.1047053510341.4	XP_802384
Tc00.1047053508197.30	XP_803251
Tc00.1047053503515.7	XP_804446
Tc00.1047053511371.10	XP_805750
Tc00.1047053506833.79	XP_807331
Tc00.1047053510903.30	XP_808733
Tc00.1047053410923.30	XP_804914
Tc00.1047053508713.10	XP_805502
Tc00.1047053504199.10	XP_806143
Tc00.1047053506399.80	XP_809280
Tc00.1047053503593.10	XP_809458
Tc00.1047053508601.60	XP_811805
Tc00.1047053504055.50	XP_812528
Tc00.1047053508569.120	XP_813839
Tc00.1047053507515.120	XP_814437
Tc00.1047053509647.26	XP_816219
Tc00.1047053511593.70	XP_809395
Tc00.1047053511647.40	XP_810125
Tc00.1047053507061.20	XP_811037
Tc00.1047053503909.76	XP_812110
Tc00.1047053506759.220	XP_815020
Tc00.1047053510765.50	XP_805666
Tc00.1047053509471.40	XP_807526
Tc00.1047053504261.80	XP_808181
Tc00.1047053506245.200	XP_820304
Tc00.1047053503899.50	XP_812800
Tc00.1047053507031.29	XP_817261
Tc00.1047053508119.160	XP_816517
Tc00.1047053503679.10	XP_804756
Tc00.1047053506211.100	XP_819453
Tc00.1047053506401.350	XP_821286
Tc00.1047053506735.70	XP_811615
Tc00.1047053511589.110	XP_816013
Tc00.1047053506587.10	XP_810819
Tc00.1047053506499.50	XP_817855
Tc00.1047053508277.190	XP_820279
Tc00.1047053506879.10	XP_811636
Tc00.1047053504075.3	XP_803268
Tc00.1047053504111.40	XP_808460
Tc00.1047053510609.60	XP_814574
Tc00.1047053506501.110	XP_819991
Tc00.1047053508841.10	XP_802936
Tc00.1047053511075.40	XP_807387
Tc00.1047053509779.20	XP_808684
Tc00.1047053508405.110	XP_809627
Tc00.1047053511731.30	XP_810310
Tc00.1047053510731.104	XP_810406
Tc00.1047053510243.54	XP_810525
Tc00.1047053507009.30	XP_811905
Tc00.1047053508493.10	XP_812518
Tc00.1047053506367.80	XP_813268
Tc00.1047053510305.9	XP_812169
Tc00.1047053509693.30	XP_816912
Tc00.1047053503703.90	XP_810572
Tc00.1047053506543.70	XP_810434
Tc00.1047053510565.40	XP_816257
Tc00.1047053508173.84	XP_818284
Tc00.1047053506999.80	XP_816134
Tc00.1047053506513.7	XP_816298
Tc00.1047053506147.130	XP_817598
Tc00.1047053511751.220	XP_818508
Tc00.1047053506559.470	XP_821812
Tc00.1047053508889.19	XP_804788
Tc00.1047053507637.60	XP_815655
Tc00.1047053510543.50	XP_816531
Tc00.1047053508879.40	XP_819041
Tc00.1047053508909.50	XP_820504
Tc00.1047053506435.260	XP_821018
Tc00.1047053507669.70	XP_817104
Tc00.1047053511255.20	XP_821670
Tc00.1047053511141.10	XP_804770
Tc00.1047053509951.10	XP_804805
Tc00.1047053510053.79	XP_809177
Tc00.1047053510877.190	XP_816411
Tc00.1047053503793.20	XP_803012
Tc00.1047053504105.80	XP_819695
Tc00.1047053510955.50	XP_807438
Tc00.1047053437155.9	XP_802149
Tc00.1047053508601.70	XP_811806
Tc00.1047053508461.160	XP_821611
Tc00.1047053508859.30	XP_812073
Tc00.1047053511817.40	XP_819351
Tc00.1047053510187.530	XP_821456
Tc00.1047053508127.5	XP_802630
Tc00.1047053506175.60	XP_812885
Tc00.1047053510655.90	XP_813285
Tc00.1047053511283.220	XP_820949
Tc00.1047053509879.10	XP_804518
Tc00.1047053503459.29	XP_802852
Tc00.1047053507297.20	XP_804237
Tc00.1047053510287.4	XP_805683
Tc00.1047053503851.54	XP_805802
Tc00.1047053509197.10	XP_806105
Tc00.1047053510299.30	XP_807555
Tc00.1047053509859.90	XP_809436
Tc00.1047053510749.30	XP_810095
Tc00.1047053510087.110	XP_811558
Tc00.1047053506777.100	XP_811976
Tc00.1047053509065.36	XP_813811
Tc00.1047053509237.100	XP_814637
Tc00.1047053503893.181	XP_815099
Tc00.1047053504835.10	XP_804918
Tc00.1047053510065.50	XP_806525
Tc00.1047053510603.80	XP_815397
Tc00.1047053509211.10	XP_807989
Tc00.1047053506995.70	XP_807807
Tc00.1047053506245.150	XP_820301
Tc00.1047053508775.70	XP_814531
Tc00.1047053507641.120	XP_819517
Tc00.1047053506469.148	XP_811001
Tc00.1047053509167.80	XP_816707
Tc00.1047053507011.120	XP_817956
Tc00.1047053505963.9	XP_803970
Tc00.1047053507883.40	XP_809203
Tc00.1047053511517.160	XP_815696
Tc00.1047053510759.50	XP_817228
Tc00.1047053504057.170	XP_817301
Tc00.1047053508231.9	XP_818623
Tc00.1047053506683.30	XP_819380
Tc00.1047053511603.330	XP_820770
Tc00.1047053508153.1010	XP_822144
Tc00.1047053436521.9	XP_802528
Tc00.1047053511197.60	XP_806413
Tc00.1047053504443.10	XP_807112
Tc00.1047053503841.80	XP_807789
Tc00.1047053507511.10	XP_808925
Tc00.1047053510731.110	XP_810401
Tc00.1047053508097.10	XP_810711
Tc00.1047053509033.40	XP_811010
Tc00.1047053506619.5	XP_812629
Tc00.1047053509911.10	XP_813196
Tc00.1047053508641.330	XP_819789
Tc00.1047053503529.30	XP_804935
Tc00.1047053510295.40	XP_807364
Tc00.1047053510259.50	XP_805938
Tc00.1047053506275.40	XP_810175
Tc00.1047053506857.20	XP_811042
Tc00.1047053508139.20	XP_820447
Tc00.1047053410275.9	XP_802817
Tc00.1047053511737.50	XP_809794
Tc00.1047053511129.80	XP_810678
Tc00.1047053510719.90	XP_819188
Tc00.1047053504109.24	XP_816849
Tc00.1047053504827.80	XP_815894
Tc00.1047053510517.10	XP_812396
Tc00.1047053506367.89	XP_813276
Tc00.1047053511153.60	XP_813762
Tc00.1047053509551.130	XP_814550
Tc00.1047053508827.79	XP_814749
Tc00.1047053506605.100	XP_818166
Tc00.1047053506573.34	XP_808952
Tc00.1047053511517.170	XP_815697
Tc00.1047053508501.240	XP_818149
Tc00.1047053506501.280	XP_819998
Tc00.1047053507669.104	XP_817121
Tc00.1047053508879.60	XP_819043
Tc00.1047053507959.350	XP_819259
Tc00.1047053506925.270	XP_821575
Tc00.1047053506559.70	XP_821788
Tc00.1047053504041.20	XP_804766
Tc00.1047053509991.80	XP_811293
Tc00.1047053511301.20	XP_815481
Tc00.1047053507519.180	XP_816106
Tc00.1047053508777.200	XP_817222
Tc00.1047053507641.290	XP_819508
Tc00.1047053508325.320	XP_820138
Tc00.1047053510055.140	XP_815638
Tc00.1047053506227.180	XP_817462
Tc00.1047053507711.160	XP_819862
Tc00.1047053511309.14	XP_810685
Tc00.1047053508045.79	XP_814248
Tc00.1047053510485.9	XP_802361
Tc00.1047053509287.100	XP_820063
Tc00.1047053504155.293	XP_817853
Tc00.1047053511823.50	XP_807001
Tc00.1047053508881.70	XP_815579
Tc00.1047053506993.20	XP_815769
Tc00.1047053510431.340	XP_819220
Tc00.1047053508355.230	XP_821115
Tc00.1047053506925.160	XP_821561
Tc00.1047053508153.80	XP_822039
Tc00.1047053506945.120	XP_818977
Tc00.1047053506895.10	XP_808469
Tc00.1047053407477.40	XP_805235
Tc00.1047053503417.40	XP_807863
Tc00.1047053508045.4	XP_814247
Tc00.1047053508857.110	XP_815275
Tc00.1047053509135.9	XP_802586
Tc00.1047053511897.28	XP_803051
Tc00.1047053506785.14	XP_805487
Tc00.1047053506713.30	XP_808665
Tc00.1047053506451.10	XP_810022
Tc00.1047053507041.20	XP_811744
Tc00.1047053509607.10	XP_812539
Tc00.1047053504125.30	XP_813218
Tc00.1047053511261.20	XP_815070
Tc00.1047053508713.30	XP_805504
Tc00.1047053511745.20	XP_806166
Tc00.1047053504003.50	XP_808267
Tc00.1047053511393.70	XP_808874
Tc00.1047053510131.60	XP_809634
Tc00.1047053510351.50	XP_810840
Tc00.1047053510579.119	XP_811077
Tc00.1047053508625.70	XP_811819
Tc00.1047053510515.50	XP_812921
Tc00.1047053506661.100	XP_813979
Tc00.1047053508539.155	XP_814100
Tc00.1047053511871.40	XP_814762
Tc00.1047053508221.190	XP_821992
Tc00.1047053435519.10	XP_802531
Tc00.1047053511687.10	XP_802643
Tc00.1047053507925.50	XP_808813
Tc00.1047053511483.40	XP_809508
Tc00.1047053509719.50	XP_810347
Tc00.1047053509127.80	XP_810622
Tc00.1047053503453.50	XP_810703
Tc00.1047053511089.90	XP_815167
Tc00.1047053506753.100	XP_815375
Tc00.1047053504097.10	XP_806495
Tc00.1047053504003.60	XP_808268
Tc00.1047053503657.50	XP_807249
Tc00.1047053506187.20	XP_808217
Tc00.1047053509589.50	XP_808346
Tc00.1047053506831.5	XP_809236
Tc00.1047053506451.35	XP_810024
Tc00.1047053510611.40	XP_810643
Tc00.1047053506281.134	XP_811954
Tc00.1047053507771.20	XP_812113
Tc00.1047053508977.80	XP_812313
Tc00.1047053511153.150	XP_813771
Tc00.1047053509551.80	XP_814545
Tc00.1047053510603.30	XP_815394
Tc00.1047053508895.20	XP_812027
Tc00.1047053511003.120	XP_816041
Tc00.1047053508173.47	XP_818282
Tc00.1047053507603.150	XP_818568
Tc00.1047053509695.110	XP_817759
Tc00.1047053508153.760	XP_822113
Tc00.1047053509733.140	XP_818675
Tc00.1047053508257.140	XP_818946
Tc00.1047053510303.320	XP_819618
Tc00.1047053447705.9	XP_802161
Tc00.1047053509023.80	XP_817035
Tc00.1047053510149.9	XP_813917
Tc00.1047053506983.20	XP_807296
Tc00.1047053506831.20	XP_809227
Tc00.1047053504069.34	XP_811518
Tc00.1047053511717.140	XP_814654
Tc00.1047053506131.199	XP_815191
Tc00.1047053509525.340	XP_820823
Tc00.1047053510209.27	XP_803221
Tc00.1047053507027.70	XP_807681
Tc00.1047053507857.30	XP_809249
Tc00.1047053511815.80	XP_814449
Tc00.1047053506739.20	XP_817055
Tc00.1047053507979.50	XP_807501
Tc00.1047053506659.10	XP_809477
Tc00.1047053506275.9	XP_810182
Tc00.1047053507821.130	XP_813679
Tc00.1047053508647.220	XP_818255
Tc00.1047053511445.110	XP_814340
Tc00.1047053440363.19	XP_802487
Tc00.1047053510941.3	XP_805349
Tc00.1047053503559.100	XP_812024
Tc00.1047053511083.39	XP_807032
Tc00.1047053509157.270	XP_817644
Tc00.1047053506961.10	XP_818389
Tc00.1047053511367.170	XP_819424
Tc00.1047053509965.290	XP_820245
Tc00.1047053504153.280	XP_820921
Tc00.1047053510187.380	XP_821499
Tc00.1047053481729.10	XP_802280
Tc00.1047053503611.10	XP_804712
Tc00.1047053507047.80	XP_816375
Tc00.1047053508693.30	XP_817801
Tc00.1047053510659.170	XP_818452
Tc00.1047053510901.210	XP_819034
Tc00.1047053511807.290	XP_820440
Tc00.1047053506925.390	XP_821585
Tc00.1047053507509.70	XP_809082
Tc00.1047053503565.10	XP_803107
Tc00.1047053511217.80	XP_818328
Tc00.1047053503781.70	XP_810804
Tc00.1047053411235.9	XP_802499
Tc00.1047053506873.20	XP_804340
Tc00.1047053503745.25	XP_804883
Tc00.1047053510309.50	XP_809223
Tc00.1047053509161.135	XP_811675
Tc00.1047053508699.130	XP_812656
Tc00.1047053506445.20	XP_813813
Tc00.1047053509967.189	XP_815296
Tc00.1047053510089.90	XP_816800
Tc00.1047053506145.50	XP_811328
Tc00.1047053507597.10	XP_803157
Tc00.1047053506929.40	XP_807195
Tc00.1047053507735.30	XP_812098
Tc00.1047053510747.18	XP_815211
Tc00.1047053509965.300	XP_820246
Tc00.1047053511813.10	XP_803327
Tc00.1047053510669.30	XP_804599
Tc00.1047053506699.3	XP_805095
Tc00.1047053510345.20	XP_805465
Tc00.1047053510435.30	XP_805810
Tc00.1047053507757.60	XP_808742
Tc00.1047053511165.80	XP_809597
Tc00.1047053511131.70	XP_811266
Tc00.1047053511819.59	XP_812131
Tc00.1047053508159.40	XP_812609
Tc00.1047053511109.130	XP_813187
Tc00.1047053508569.80	XP_813836
Tc00.1047053509551.149	XP_814553
Tc00.1047053508637.110	XP_815239
Tc00.1047053507519.120	XP_816100
Tc00.1047053506599.330	XP_820646
Tc00.1047053510085.60	XP_807125
Tc00.1047053511169.10	XP_803370
Tc00.1047053509049.51	XP_805370
Tc00.1047053503757.20	XP_805889
Tc00.1047053509197.39	XP_806109
Tc00.1047053503533.40	XP_808183
Tc00.1047053508503.80	XP_808416
Tc00.1047053511261.60	XP_815074
Tc00.1047053507623.120	XP_813010
Tc00.1047053511859.170	XP_815311
Tc00.1047053510047.129	XP_811307
Tc00.1047053453445.20	XP_802740
Tc00.1047053505807.10	XP_816616
Tc00.1047053507529.30	XP_808438
Tc00.1047053510105.40	XP_819883
Tc00.1047053507089.120	XP_818780
Tc00.1047053510463.200	XP_819654
Tc00.1047053506925.470	XP_821591
Tc00.1047053508589.30	XP_809096
Tc00.1047053510877.100	XP_816402
Tc00.1047053510633.9	XP_803086
Tc00.1047053508179.10	XP_809001
Tc00.1047053511491.90	XP_813894
Tc00.1047053510653.10	XP_803196
Tc00.1047053509023.180	XP_817045
Tc00.1047053508277.170	XP_820277
Tc00.1047053506435.410	XP_821026
Tc00.1047053507473.20	XP_806540
Tc00.1047053503643.10	XP_807005
Tc00.1047053511517.20	XP_815684
Tc00.1047053509419.70	XP_817994
Tc00.1047053508999.200	XP_820101
Tc00.1047053510407.70	XP_810293
Tc00.1047053508641.260	XP_819783
Tc00.1047053506559.360	XP_821795
Tc00.1047053506405.100	XP_812744
Tc00.1047053505807.180	XP_816629
Tc00.1047053506885.40	XP_821515
Tc00.1047053508805.20	XP_809583
Tc00.1047053503559.109	XP_812025
Tc00.1047053511469.40	XP_812086
Tc00.1047053507515.80	XP_814433
Tc00.1047053510369.10	XP_802723
Tc00.1047053503401.40	XP_805961
Tc00.1047053506419.40	XP_806490
Tc00.1047053508645.70	XP_807667
Tc00.1047053509509.30	XP_806445
Tc00.1047053503663.4	XP_804381
Tc00.1047053509039.40	XP_805646
Tc00.1047053511507.39	XP_811571
Tc00.1047053509899.110	XP_811898
Tc00.1047053508871.105	XP_816731
Tc00.1047053429229.10	XP_802321
Tc00.1047053503795.10	XP_802953
Tc00.1047053504119.4	XP_805045
Tc00.1047053504045.20	XP_811127
Tc00.1047053509167.140	XP_816713
Tc00.1047053506245.60	XP_820300
Tc00.1047053510885.110	XP_816156
Tc00.1047053506321.210	XP_819397
Tc00.1047053508873.20	XP_821700
Tc00.1047053510543.70	XP_816532
Tc00.1047053509631.20	XP_817499
Tc00.1047053506859.100	XP_818363
Tc00.1047053506941.159	XP_819094
Tc00.1047053510483.180	XP_820462
Tc00.1047053510101.70	XP_821220
Tc00.1047053506559.210	XP_821804
Tc00.1047053418113.9	XP_802240
Tc00.1047053511691.39	XP_804873
Tc00.1047053506309.34	XP_815504
Tc00.1047053510497.60	XP_816766
Tc00.1047053506195.140	XP_819107
Tc00.1047053508741.210	XP_821053
Tc00.1047053506529.590	XP_821956
Tc00.1047053433677.19	XP_802430
Tc00.1047053506067.290	XP_819011
Tc00.1047053506485.100	XP_811477
Tc00.1047053508539.80	XP_814097
Tc00.1047053507793.40	XP_804999
Tc00.1047053506211.70	XP_819451
Tc00.1047053504533.50	XP_808166
Tc00.1047053506053.5	XP_810142
Tc00.1047053511793.30	XP_803198
Tc00.1047053507737.40	XP_805444
Tc00.1047053511543.50	XP_807100
Tc00.1047053508357.9	XP_810040
Tc00.1047053509643.110	XP_811789
Tc00.1047053511289.70	XP_812264
Tc00.1047053505949.30	XP_812550
Tc00.1047053506635.30	XP_814252
Tc00.1047053503897.10	XP_814932
Tc00.1047053510151.19	XP_802927
Tc00.1047053508405.100	XP_809626
Tc00.1047053463955.20	XP_803738
Tc00.1047053507005.10	XP_808650
Tc00.1047053507701.4	XP_805258
Tc00.1047053511423.40	XP_813478
Tc00.1047053508577.70	XP_816223
Tc00.1047053507951.150	XP_818123
Tc00.1047053508667.30	XP_805616
Tc00.1047053510889.150	XP_820879
Tc00.1047053510207.30	XP_809198
Tc00.1047053506459.190	XP_820390
Tc00.1047053509245.10	XP_802842
Tc00.1047053510163.10	XP_806963
Tc00.1047053511111.30	XP_806969
Tc00.1047053511717.30	XP_814643
Tc00.1047053511217.20	XP_818323
Tc00.1047053507641.170	XP_819524
Tc00.1047053510889.170	XP_820880
Tc00.1047053510329.360	XP_821213
Tc00.1047053410199.4	XP_804725
Tc00.1047053508837.130	XP_818008
Tc00.1047053506247.450	XP_820359
Tc00.1047053507711.270	XP_819873
Tc00.1047053508411.50	XP_810632
Tc00.1047053507859.120	XP_812184
Tc00.1047053506513.160	XP_816295
Tc00.1047053511259.120	XP_816858
Tc00.1047053508741.270	XP_821058
Tc00.1047053509997.20	XP_808168
Tc00.1047053506303.60	XP_815792
Tc00.1047053509031.3	XP_806731
Tc00.1047053506559.310	XP_821787
Tc00.1047053509233.170	XP_817833
Tc00.1047053506309.60	XP_815498
Tc00.1047053508221.910	XP_822028
Tc00.1047053408437.20	XP_804146
Tc00.1047053509733.160	XP_818677
Tc00.1047053507787.20	XP_813920
Tc00.1047053509683.20	XP_815334
Tc00.1047053511751.150	XP_818502
Tc00.1047053503559.70	XP_812021
Tc00.1047053509399.180	XP_818087
Tc00.1047053510361.250	XP_818489
Tc00.1047053504239.280	XP_820019
Tc00.1047053504253.40	XP_809389
Tc00.1047053511855.30	XP_809999
Tc00.1047053506727.80	XP_811432
Tc00.1047053506839.89	XP_812200
Tc00.1047053511071.90	XP_814005
Tc00.1047053408445.10	XP_802394
Tc00.1047053503481.20	XP_804091
Tc00.1047053508201.40	XP_804938
Tc00.1047053507933.29	XP_806094
Tc00.1047053504207.29	XP_807169
Tc00.1047053504111.49	XP_808461
Tc00.1047053506883.40	XP_809516
Tc00.1047053503479.49	XP_810148
Tc00.1047053506879.60	XP_811637
Tc00.1047053506649.30	XP_812632
Tc00.1047053506733.70	XP_814177
Tc00.1047053507825.40	XP_805566
Tc00.1047053508649.10	XP_807092
Tc00.1047053511553.130	XP_813881
Tc00.1047053511817.120	XP_819359
Tc00.1047053509399.120	XP_818081
Tc00.1047053507317.30	XP_808348
Tc00.1047053508559.29	XP_813778
Tc00.1047053506755.270	XP_818767
Tc00.1047053507641.104	XP_819513
Tc00.1047053508461.540	XP_821646
Tc00.1047053511277.270	XP_821894
Tc00.1047053510371.50	XP_813426
Tc00.1047053506211.20	XP_819446
Tc00.1047053509029.120	XP_815111
Tc00.1047053507727.19	XP_803217
Tc00.1047053511425.40	XP_806352
Tc00.1047053506753.230	XP_815388
Tc00.1047053510657.110	XP_817180
Tc00.1047053511725.110	XP_818722
Tc00.1047053506357.69	XP_819279
Tc00.1047053511603.434	XP_820778
Tc00.1047053511127.30	XP_821335
Tc00.1047053511067.14	XP_806324
Tc00.1047053510723.10	XP_803974
Tc00.1047053503771.90	XP_806154
Tc00.1047053504171.40	XP_806638
Tc00.1047053507795.40	XP_807793
Tc00.1047053507511.60	XP_808930
Tc00.1047053506511.30	XP_809360
Tc00.1047053511761.30	XP_810650
Tc00.1047053509663.44	XP_812622
Tc00.1047053511285.120	XP_813758
Tc00.1047053511871.30	XP_814761
Tc00.1047053510575.220	XP_815364
Tc00.1047053511181.60	XP_816362
Tc00.1047053505655.20	XP_804337
Tc00.1047053456097.10	XP_806229
Tc00.1047053503869.9	XP_807084
Tc00.1047053509067.50	XP_808067
Tc00.1047053508851.154	XP_814483
Tc00.1047053508817.130	XP_814848
Tc00.1047053506829.10	XP_812344
Tc00.1047053506867.40	XP_806213
Tc00.1047053510997.20	XP_806529
Tc00.1047053503611.50	XP_804716
Tc00.1047053503643.39	XP_807008
Tc00.1047053511855.80	XP_810004
Tc00.1047053511693.90	XP_813358
Tc00.1047053508881.54	XP_815588
Tc00.1047053506613.50	XP_816304
Tc00.1047053510311.110	XP_817656
Tc00.1047053509875.220	XP_820081
Tc00.1047053506599.420	XP_820650
Tc00.1047053510557.30	XP_811118
Tc00.1047053507669.80	XP_817105
Tc00.1047053510627.230	XP_818631
Tc00.1047053510431.80	XP_819227
Tc00.1047053508355.20	XP_821094
Tc00.1047053504081.260	XP_821409
Tc00.1047053511657.50	XP_811169
Tc00.1047053506667.70	XP_815509
Tc00.1047053508737.50	XP_817670
Tc00.1047053510719.300	XP_819208
Tc00.1047053506789.230	XP_819923
Tc00.1047053511603.470	XP_820774
Tc00.1047053510787.10	XP_806228
Tc00.1047053511127.200	XP_821350
Tc00.1047053503865.70	XP_809923
Tc00.1047053511893.20	XP_804615
Tc00.1047053503851.24	XP_805801
Tc00.1047053508555.34	XP_809816
Tc00.1047053511731.70	XP_810314
Tc00.1047053511129.60	XP_810677
Tc00.1047053507041.50	XP_811747
Tc00.1047053508895.10	XP_812026
Tc00.1047053507941.20	XP_812814
Tc00.1047053506959.70	XP_814135
Tc00.1047053508919.20	XP_815121
Tc00.1047053511001.120	XP_819631
Tc00.1047053510411.40	XP_808590
Tc00.1047053482425.10	XP_802658
Tc00.1047053511831.10	XP_803953
Tc00.1047053507705.10	XP_804454
Tc00.1047053503465.40	XP_806611
Tc00.1047053508625.60	XP_811818
Tc00.1047053506375.100	XP_812681
Tc00.1047053506181.50	XP_813846
Tc00.1047053507709.70	XP_814309
Tc00.1047053504449.14	XP_806586
Tc00.1047053511855.50	XP_810001
Tc00.1047053508971.30	XP_810455
Tc00.1047053508717.56	XP_811035
Tc00.1047053504027.10	XP_803289
Tc00.1047053507829.10	XP_804316
Tc00.1047053510033.30	XP_805509
Tc00.1047053508251.10	XP_806171
Tc00.1047053511061.40	XP_806556
Tc00.1047053506505.50	XP_808936
Tc00.1047053507645.20	XP_806080
Tc00.1047053510915.5	XP_803098
Tc00.1047053503647.20	XP_804301
Tc00.1047053503683.20	XP_805301
Tc00.1047053508097.100	XP_810713
Tc00.1047053508895.70	XP_812032
Tc00.1047053510241.70	XP_812302
Tc00.1047053508283.69	XP_813668
Tc00.1047053506287.150	XP_814326
Tc00.1047053511131.40	XP_811263
Tc00.1047053508181.60	XP_816902
Tc00.1047053503959.20	XP_808885
Tc00.1047053511003.10	XP_816031
Tc00.1047053506247.250	XP_820339
Tc00.1047053508153.100	XP_822041
Tc00.1047053510205.20	XP_809008
Tc00.1047053507801.110	XP_816317
Tc00.1047053508977.50	XP_812312
Tc00.1047053506577.47	XP_816894
Tc00.1047053506321.260	XP_819400
Tc00.1047053507089.130	XP_818781
Tc00.1047053420091.10	XP_802203
Tc00.1047053509991.110	XP_811296
